protection	configuration	head_mode	training_mode	epoch	lr	train_loss	train_accuracy	accuracy	fidelity	kl_divergence_victim_to_surrogate
random_50	adapter_frozen	adapter	frozen	69	0.002320866025105017	0.004770433735102415	1.0	0.011300000362098217	0.013000000268220901	156.263671875
random_50	adapter_frozen	adapter	frozen	70	0.002189583110739348	0.00574076708778739	1.0	0.011300000362098217	0.013000000268220901	156.52560424804688
random_50	adapter_frozen	adapter	frozen	71	0.002061073738537636	0.004106322791427374	1.0	0.01119999960064888	0.012900000438094139	155.17674255371094
random_50	adapter_frozen	adapter	frozen	72	0.001935464731735118	0.005318192344158888	1.0	0.01119999960064888	0.012900000438094139	156.21815490722656
random_50	adapter_frozen	adapter	frozen	73	0.0018128800512565522	0.0065700655803084375	0.998	0.01119999960064888	0.012900000438094139	155.80714416503906
random_50	adapter_frozen	adapter	frozen	74	0.0016934406733817423	0.0052512582708150145	1.0	0.01119999960064888	0.012900000438094139	155.93209838867188
random_50	adapter_frozen	adapter	frozen	75	0.0015772644703565572	0.00621956312097609	0.998	0.011300000362098217	0.013000000268220901	156.2252655029297
random_50	adapter_frozen	adapter	frozen	76	0.0014644660940672635	0.00724805866368115	1.0	0.01119999960064888	0.013000000268220901	156.3907928466797
random_50	adapter_frozen	adapter	frozen	77	0.001355156862892944	0.003923703264445066	1.0	0.011300000362098217	0.013000000268220901	155.18325805664062
random_50	adapter_frozen	adapter	frozen	78	0.0012494446518477027	0.006767883632332087	1.0	0.011300000362098217	0.013000000268220901	155.2821807861328
random_50	adapter_frozen	adapter	frozen	79	0.001147433786121055	0.004256145313382149	1.0	0.011300000362098217	0.013000000268220901	154.76651000976562
random_50	adapter_frozen	adapter	frozen	80	0.0010492249381215486	0.004650937512516975	1.0	0.011300000362098217	0.013000000268220901	155.9832305908203
random_50	adapter_frozen	adapter	frozen	81	0.0009549150281252639	0.005051667105406523	1.0	0.011300000362098217	0.013000000268220901	155.12619018554688
random_50	adapter_frozen	adapter	frozen	82	0.000864597128627192	0.0037719497829675677	1.0	0.01119999960064888	0.012900000438094139	157.1353302001953
random_50	adapter_frozen	adapter	frozen	83	0.0007783603724899262	0.0034062420912086963	1.0	0.011099999770522118	0.012900000438094139	157.602294921875
random_50	adapter_frozen	adapter	frozen	84	0.0006962898649802817	0.006508687175810337	1.0	0.01119999960064888	0.012900000438094139	156.66258239746094
random_50	adapter_frozen	adapter	frozen	85	0.0006184665997806825	0.006418260812759399	1.0	0.01119999960064888	0.013100000098347664	156.38165283203125
random_50	adapter_frozen	adapter	frozen	86	0.0005449673790581614	0.0029292972078546883	1.0	0.01119999960064888	0.013000000268220901	155.22982788085938
random_50	adapter_frozen	adapter	frozen	87	0.0004758647376699035	0.009398314898833632	0.996	0.01119999960064888	0.012900000438094139	154.68309020996094
random_50	adapter_frozen	adapter	frozen	88	0.0004112268715800957	0.010042787389829754	0.998	0.01119999960064888	0.012900000438094139	153.96458435058594
random_50	adapter_frozen	adapter	frozen	89	0.0003511175705587435	0.00885775526612997	0.996	0.011099999770522118	0.013000000268220901	153.66517639160156
random_50	adapter_frozen	adapter	frozen	90	0.00029559615522887296	0.0027737888768315315	1.0	0.011099999770522118	0.012900000438094139	152.6170196533203
random_50	adapter_frozen	adapter	frozen	91	0.0002447174185242325	0.0064837619587779045	1.0	0.01119999960064888	0.013000000268220901	153.2766571044922
random_50	adapter_frozen	adapter	frozen	92	0.00019853157161528535	0.007563212950713933	0.998	0.01119999960064888	0.012900000438094139	153.51010131835938
random_50	adapter_frozen	adapter	frozen	93	0.00015708419435684528	0.00693881981447339	0.998	0.01119999960064888	0.012900000438094139	154.7494659423828
random_50	adapter_frozen	adapter	frozen	94	0.00012041619030626346	0.008476188391447067	0.998	0.011300000362098217	0.013000000268220901	155.8011474609375
random_50	adapter_frozen	adapter	frozen	95	8.856374635655646e-05	0.009425544753670693	0.998	0.011300000362098217	0.013000000268220901	155.59169006347656
random_50	adapter_frozen	adapter	frozen	96	6.155829702431174e-05	0.005329289499670267	1.0	0.01119999960064888	0.012900000438094139	157.1256561279297
random_50	adapter_frozen	adapter	frozen	97	3.94264934276112e-05	0.0049021211862564085	1.0	0.011300000362098217	0.013000000268220901	156.56265258789062
random_50	adapter_frozen	adapter	frozen	98	2.2190176984600033e-05	0.006969027146697044	1.0	0.011300000362098217	0.013000000268220901	155.03616333007812
random_50	adapter_frozen	adapter	frozen	99	9.866357858642211e-06	0.0035166510082781316	1.0	0.011300000362098217	0.013000000268220901	154.89808654785156
random_50	adapter_frozen	adapter	frozen	100	2.4671981713420015e-06	0.004904546245932579	1.0	0.011300000362098217	0.013000000268220901	155.34437561035156
random_50	adapter_finetune	adapter	finetune	1	0.01	5.397301769256591	0.032	0.019899999722838402	0.020600000396370888	3.75545072555542
random_50	adapter_finetune	adapter	finetune	2	0.009997532801828659	3.6292896118164064	0.2	0.03370000049471855	0.03840000182390213	3.8207695484161377
random_50	adapter_finetune	adapter	finetune	3	0.00999013364214136	2.848124105453491	0.33	0.06289999932050705	0.06859999895095825	3.8876664638519287
random_50	adapter_finetune	adapter	finetune	4	0.009977809823015401	2.2016101512908937	0.434	0.0754999965429306	0.08630000054836273	4.210122585296631
random_50	adapter_finetune	adapter	finetune	5	0.009960573506572392	1.6026485967636108	0.586	0.10419999808073044	0.11379999667406082	4.464878082275391
random_50	adapter_finetune	adapter	finetune	6	0.00993844170297569	1.14242418384552	0.686	0.11829999834299088	0.12690000236034393	4.781765460968018
random_50	adapter_finetune	adapter	finetune	7	0.009911436253643446	0.9440466775894165	0.73	0.11259999871253967	0.12060000002384186	5.529928684234619
random_50	adapter_finetune	adapter	finetune	8	0.009879583809693738	0.7478344449996949	0.782	0.10920000076293945	0.11569999903440475	5.961150169372559
random_50	adapter_finetune	adapter	finetune	9	0.009842915805643155	0.6030429935455323	0.828	0.12099999934434891	0.1315000057220459	5.7931437492370605
random_50	adapter_finetune	adapter	finetune	10	0.009801468428384716	0.5278277888298034	0.836	0.12150000035762787	0.13429999351501465	6.179125785827637
random_50	adapter_finetune	adapter	finetune	11	0.009755282581475767	0.39954874515533445	0.874	0.13230000436306	0.14139999449253082	6.507992744445801
random_50	adapter_finetune	adapter	finetune	12	0.009704403844771127	0.3699772205352783	0.886	0.13420000672340393	0.14380000531673431	6.637936592102051
random_50	adapter_finetune	adapter	finetune	13	0.009648882429441256	0.2703059010505676	0.936	0.1387999951839447	0.14970000088214874	6.600078105926514
random_50	adapter_finetune	adapter	finetune	14	0.009588773128419903	0.2390977807044983	0.926	0.13910000026226044	0.14730000495910645	6.628727912902832
random_50	adapter_finetune	adapter	finetune	15	0.009524135262330096	0.21934165978431702	0.942	0.1388999968767166	0.15039999783039093	6.884696960449219
random_50	adapter_finetune	adapter	finetune	16	0.009455032620941838	0.14637044298648835	0.958	0.14429999887943268	0.15649999678134918	6.913647651672363
random_50	adapter_finetune	adapter	finetune	17	0.009381533400219317	0.1496804531812668	0.956	0.147599995136261	0.16099999845027924	6.808290004730225
random_50	adapter_finetune	adapter	finetune	18	0.009303710135019717	0.15651820302009584	0.952	0.14910000562667847	0.1624000072479248	6.728495121002197
random_50	adapter_finetune	adapter	finetune	19	0.009221639627510075	0.14141929960250854	0.956	0.14239999651908875	0.15379999577999115	6.849077224731445
random_50	adapter_finetune	adapter	finetune	20	0.00913540287137281	0.16151571893692016	0.96	0.1429000049829483	0.1517000049352646	6.893082618713379
random_50	adapter_finetune	adapter	finetune	21	0.009045084971874739	0.11687970942258835	0.97	0.14110000431537628	0.15160000324249268	7.0387797355651855
random_50	adapter_finetune	adapter	finetune	22	0.008950775061878451	0.09242698675394058	0.96	0.1446000039577484	0.15530000627040863	7.079227924346924
random_50	adapter_finetune	adapter	finetune	23	0.008852566213878947	0.05134909591078758	0.99	0.14730000495910645	0.15600000321865082	6.964653015136719
random_50	adapter_finetune	adapter	finetune	24	0.008750555348152299	0.05605110090970993	0.982	0.147599995136261	0.15539999306201935	6.982714653015137
random_50	adapter_finetune	adapter	finetune	25	0.00864484313710706	0.05781265914440155	0.984	0.1467999964952469	0.15469999611377716	7.001706123352051
random_50	adapter_finetune	adapter	finetune	26	0.008535533905932738	0.042733848243951794	0.988	0.14630000293254852	0.15549999475479126	7.083626747131348
random_50	adapter_finetune	adapter	finetune	27	0.008422735529643444	0.07304466885328292	0.974	0.14499999582767487	0.15719999372959137	7.090211868286133
random_50	adapter_finetune	adapter	finetune	28	0.00830655932661826	0.06803795039653777	0.982	0.13940000534057617	0.15049999952316284	7.2048563957214355
random_50	adapter_finetune	adapter	finetune	29	0.00818711994874345	0.04875080528855324	0.982	0.14030000567436218	0.15150000154972076	7.213777542114258
random_50	adapter_finetune	adapter	finetune	30	0.008064535268264884	0.05420855798572302	0.988	0.14409999549388885	0.15780000388622284	7.104242324829102
random_50	adapter_finetune	adapter	finetune	31	0.007938926261462368	0.03539001485705376	0.988	0.14920000731945038	0.16140000522136688	6.966835975646973
random_50	adapter_finetune	adapter	finetune	32	0.007810416889260655	0.05071736806631088	0.99	0.1551000028848648	0.16680000722408295	6.832433700561523
random_50	adapter_finetune	adapter	finetune	33	0.0076791339748949845	0.050473861306905746	0.99	0.15950000286102295	0.17339999973773956	6.71196174621582
random_50	adapter_finetune	adapter	finetune	34	0.007545207078751858	0.06022441065311432	0.988	0.16140000522136688	0.17419999837875366	6.815776348114014
random_50	adapter_finetune	adapter	finetune	35	0.007408768370508578	0.030021319955587388	0.99	0.15839999914169312	0.17059999704360962	6.916797637939453
random_50	adapter_finetune	adapter	finetune	36	0.0072699524986977355	0.06459606236219406	0.982	0.15629999339580536	0.16910000145435333	7.021260738372803
random_50	adapter_finetune	adapter	finetune	37	0.007128896457825365	0.03527466082572937	0.986	0.1535000056028366	0.16699999570846558	6.997013092041016
random_50	adapter_finetune	adapter	finetune	38	0.006985739453173905	0.026000750690698623	0.992	0.15449999272823334	0.16760000586509705	6.974049091339111
random_50	adapter_finetune	adapter	finetune	39	0.006840622763423393	0.017623172000050546	0.994	0.155799999833107	0.1673000007867813	6.925457000732422
random_50	adapter_finetune	adapter	finetune	40	0.00669368960122646	0.03028880375623703	0.99	0.15870000422000885	0.17010000348091125	6.860104560852051
random_50	adapter_finetune	adapter	finetune	41	0.00654508497187474	0.010321558646857739	0.998	0.1599999964237213	0.1720999926328659	6.8077545166015625
random_50	adapter_finetune	adapter	finetune	42	0.00639495553019615	0.01614120925962925	0.996	0.16110000014305115	0.17589999735355377	6.77121639251709
random_50	adapter_finetune	adapter	finetune	43	0.006243449435824276	0.011873196549713612	0.998	0.16179999709129333	0.17640000581741333	6.7635602951049805
random_50	adapter_finetune	adapter	finetune	44	0.006090716206982716	0.007192984094843268	1.0	0.16259999573230743	0.17870000004768372	6.7487688064575195
random_50	adapter_finetune	adapter	finetune	45	0.005936906572928627	0.0071233297809958455	1.0	0.1624000072479248	0.17960000038146973	6.762773513793945
random_50	adapter_finetune	adapter	finetune	46	0.005782172325201158	0.01440935742855072	0.996	0.16200000047683716	0.17919999361038208	6.797561168670654
random_50	adapter_finetune	adapter	finetune	47	0.0056266661678215256	0.006021825179457665	1.0	0.1615999937057495	0.1785999983549118	6.811446666717529
random_50	adapter_finetune	adapter	finetune	48	0.005470541566592575	0.007173208655789494	1.0	0.16099999845027924	0.1777999997138977	6.8234381675720215
random_50	adapter_finetune	adapter	finetune	49	0.0053139525976465705	0.005792033538222313	1.0	0.16130000352859497	0.17800000309944153	6.824550628662109
random_50	adapter_finetune	adapter	finetune	50	0.005157053795390645	0.012081762671470642	0.998	0.16169999539852142	0.1776999980211258	6.814367294311523
random_50	adapter_finetune	adapter	finetune	51	0.005000000000000004	0.005256182134151459	1.0	0.16220000386238098	0.1784999966621399	6.82481575012207
random_50	adapter_finetune	adapter	finetune	52	0.004842946204609362	0.005881908915936947	0.998	0.16249999403953552	0.17910000681877136	6.825798988342285
random_50	adapter_finetune	adapter	finetune	53	0.004686047402353437	0.007001227153465152	0.996	0.16249999403953552	0.17829999327659607	6.842493534088135
random_50	adapter_finetune	adapter	finetune	54	0.004529458433407432	0.0057311588786542415	0.998	0.16449999809265137	0.17970000207424164	6.877327919006348
random_50	adapter_finetune	adapter	finetune	55	0.0043733338321784825	0.002998653255403042	1.0	0.1648000031709671	0.18000000715255737	6.85500955581665
random_50	adapter_finetune	adapter	finetune	56	0.004217827674798849	0.0027730827778577804	1.0	0.164000004529953	0.17980000376701355	6.844881057739258
random_50	adapter_finetune	adapter	finetune	57	0.00406309342707138	0.006214556053280831	1.0	0.1647000014781952	0.18029999732971191	6.850928783416748
random_50	adapter_finetune	adapter	finetune	58	0.003909283793017292	0.0038113259449601175	1.0	0.1647000014781952	0.18080000579357147	6.832890033721924
random_50	adapter_finetune	adapter	finetune	59	0.0037565505641757287	0.004723312415182591	1.0	0.16439999639987946	0.18029999732971191	6.840051651000977
random_50	adapter_finetune	adapter	finetune	60	0.0036050444698038572	0.002886914238333702	1.0	0.16439999639987946	0.17980000376701355	6.825528144836426
random_50	adapter_finetune	adapter	finetune	61	0.003454915028125267	0.004298834040760994	1.0	0.16449999809265137	0.18000000715255737	6.831465721130371
random_50	adapter_finetune	adapter	finetune	62	0.003306310398773546	0.0022131466194987297	1.0	0.164900004863739	0.18019999563694	6.832250118255615
random_50	adapter_finetune	adapter	finetune	63	0.0031593772365766143	0.005191826567053795	1.0	0.1655000001192093	0.18029999732971191	6.811727523803711
random_50	adapter_finetune	adapter	finetune	64	0.0030142605468260987	0.005651715077459812	1.0	0.164900004863739	0.1800999939441681	6.799727916717529
random_50	adapter_finetune	adapter	finetune	65	0.002871103542174639	0.002966823775321245	1.0	0.16429999470710754	0.17970000207424164	6.792342185974121
random_50	adapter_finetune	adapter	finetune	66	0.002730047501302268	0.003565741702914238	1.0	0.164900004863739	0.18019999563694	6.805932998657227
random_50	adapter_finetune	adapter	finetune	67	0.0025912316294914245	0.006041495069861412	0.998	0.16419999301433563	0.1800999939441681	6.804259300231934
random_50	adapter_finetune	adapter	finetune	68	0.002454792921248145	0.003781831193715334	1.0	0.16519999504089355	0.18050000071525574	6.789149284362793
random_50	adapter_finetune	adapter	finetune	69	0.002320866025105017	0.0036571475863456725	1.0	0.16599999368190765	0.18129999935626984	6.79487419128418
random_50	adapter_finetune	adapter	finetune	70	0.002189583110739348	0.00298536728695035	1.0	0.16619999706745148	0.18070000410079956	6.788552284240723
random_50	adapter_finetune	adapter	finetune	71	0.002061073738537636	0.006249710672535002	0.998	0.16619999706745148	0.181099995970726	6.77704381942749
random_50	adapter_finetune	adapter	finetune	72	0.001935464731735118	0.0012885975250974298	1.0	0.16779999434947968	0.18240000307559967	6.7801899909973145
random_50	adapter_finetune	adapter	finetune	73	0.0018128800512565522	0.003050777547061443	1.0	0.1673000007867813	0.18199999630451202	6.783585071563721
random_50	adapter_finetune	adapter	finetune	74	0.0016934406733817423	0.0021950943074189127	1.0	0.16699999570846558	0.18160000443458557	6.779057025909424
random_50	adapter_finetune	adapter	finetune	75	0.0015772644703565572	0.001242999202106148	1.0	0.16680000722408295	0.1817999929189682	6.754313945770264
random_50	adapter_finetune	adapter	finetune	76	0.0014644660940672635	0.008465948978438973	0.996	0.16680000722408295	0.1817999929189682	6.762182712554932
random_50	adapter_finetune	adapter	finetune	77	0.001355156862892944	0.0014564446061849593	1.0	0.1673000007867813	0.1826999932527542	6.759622097015381
random_50	adapter_finetune	adapter	finetune	78	0.0012494446518477027	0.004542653242126107	0.998	0.16670000553131104	0.18160000443458557	6.7581048011779785
random_50	adapter_finetune	adapter	finetune	79	0.001147433786121055	0.004277188780717552	0.998	0.16590000689029694	0.18160000443458557	6.777819633483887
random_50	adapter_finetune	adapter	finetune	80	0.0010492249381215486	0.0009031312251463532	1.0	0.16660000383853912	0.1817999929189682	6.785068035125732
random_50	adapter_finetune	adapter	finetune	81	0.0009549150281252639	0.003541891884058714	0.998	0.1665000021457672	0.18119999766349792	6.788741588592529
random_50	adapter_finetune	adapter	finetune	82	0.000864597128627192	0.0012428170032799243	1.0	0.16619999706745148	0.18160000443458557	6.789446830749512
random_50	adapter_finetune	adapter	finetune	83	0.0007783603724899262	0.0018419892163947225	1.0	0.16619999706745148	0.18150000274181366	6.784262657165527
random_50	adapter_finetune	adapter	finetune	84	0.0006962898649802817	0.005338884616270662	0.998	0.16529999673366547	0.1809999942779541	6.766575813293457
random_50	adapter_finetune	adapter	finetune	85	0.0006184665997806825	0.001619545789435506	1.0	0.16539999842643738	0.18140000104904175	6.773009300231934
random_50	adapter_finetune	adapter	finetune	86	0.0005449673790581614	0.0015349868070334196	1.0	0.16590000689029694	0.18150000274181366	6.765172481536865
random_50	adapter_finetune	adapter	finetune	87	0.0004758647376699035	0.0021351595371961593	1.0	0.1657000035047531	0.1817999929189682	6.787464141845703
random_50	adapter_finetune	adapter	finetune	88	0.0004112268715800957	0.0029606737084686757	1.0	0.1657000035047531	0.1809999942779541	6.7873430252075195
random_50	adapter_finetune	adapter	finetune	89	0.0003511175705587435	0.0013322676932439209	1.0	0.1657000035047531	0.18170000612735748	6.794392108917236
random_50	adapter_finetune	adapter	finetune	90	0.00029559615522887296	0.0017082669083029031	1.0	0.16609999537467957	0.18160000443458557	6.789216995239258
random_50	adapter_finetune	adapter	finetune	91	0.0002447174185242325	0.0025873585753142833	1.0	0.1656000018119812	0.18060000240802765	6.789428234100342
random_50	adapter_finetune	adapter	finetune	92	0.00019853157161528535	0.003128571327775717	1.0	0.1655000001192093	0.18060000240802765	6.794437408447266
random_50	adapter_finetune	adapter	finetune	93	0.00015708419435684528	0.0032120360750705003	1.0	0.16590000689029694	0.18050000071525574	6.803210735321045
random_50	adapter_finetune	adapter	finetune	94	0.00012041619030626346	0.001077253072988242	1.0	0.1664000004529953	0.18150000274181366	6.8069353103637695
random_50	adapter_finetune	adapter	finetune	95	8.856374635655646e-05	0.00158816177258268	1.0	0.1662999987602234	0.1818999946117401	6.810571670532227
random_50	adapter_finetune	adapter	finetune	96	6.155829702431174e-05	0.005210205547511578	1.0	0.16580000519752502	0.18140000104904175	6.80368185043335
random_50	adapter_finetune	adapter	finetune	97	3.94264934276112e-05	0.004747128928080201	1.0	0.16519999504089355	0.18060000240802765	6.7920241355896
random_50	adapter_finetune	adapter	finetune	98	2.2190176984600033e-05	0.004390024162828922	0.998	0.1657000035047531	0.18160000443458557	6.792004108428955
random_50	adapter_finetune	adapter	finetune	99	9.866357858642211e-06	0.0032338057700544596	1.0	0.16609999537467957	0.18129999935626984	6.783937454223633
random_50	adapter_finetune	adapter	finetune	100	2.4671981713420015e-06	0.002284488657489419	1.0	0.16599999368190765	0.1817999929189682	6.776231288909912
