protection_group	epoch	learning_rate	query_count	query_loss_sum	query_loss	query_match_count	query_match	validation_count	validation_loss	validation_kl	validation_match_count	validation_match	is_best
stem_branch	72	0.001	400	237.75811195373535	0.5943952798843384	391	0.9775	100	0.7525702714920044	0.27030853271484373	89	0.89	False
stem_branch	73	0.001	400	240.87716388702393	0.6021929097175598	383	0.9575	100	0.7533349394798279	0.2710732650756836	87	0.87	False
stem_branch	74	0.001	400	242.4853630065918	0.6062134075164795	382	0.955	100	0.7539755702018738	0.27171390533447265	88	0.88	False
stem_branch	75	0.001	400	242.8034267425537	0.6070085668563843	377	0.9425	100	0.7477253675460815	0.26546361923217776	89	0.89	False
stem_branch	76	0.001	400	238.65588569641113	0.5966397142410278	384	0.96	100	0.7338540554046631	0.2515923690795898	89	0.89	True
stem_branch	77	0.001	400	241.44914054870605	0.6036228513717652	380	0.95	100	0.735849916934967	0.25358829498291013	89	0.89	False
stem_branch	78	0.001	400	238.6138744354248	0.596534686088562	386	0.965	100	0.7360913157463074	0.2538295555114746	90	0.9	False
stem_branch	79	0.001	400	245.54566097259521	0.6138641524314881	376	0.94	100	0.7488250732421875	0.2665633964538574	90	0.9	False
stem_branch	80	0.001	400	240.19982147216797	0.60049955368042	381	0.9525	100	0.7382248640060425	0.2559631729125977	91	0.91	False
stem_branch	81	0.001	400	240.63233852386475	0.6015808463096619	380	0.95	100	0.742824137210846	0.2605624198913574	91	0.91	False
stem_branch	82	0.001	400	239.39410591125488	0.5984852647781372	382	0.955	100	0.7418539524078369	0.25959224700927735	91	0.91	False
stem_branch	83	0.001	400	240.41357040405273	0.6010339260101318	383	0.9575	100	0.7346931099891663	0.25243148803710935	90	0.9	False
stem_branch	84	0.001	400	238.5623073577881	0.5964057683944702	384	0.96	100	0.7404873967170715	0.25822574615478516	91	0.91	False
stem_branch	85	0.001	400	240.21309852600098	0.6005327463150024	386	0.965	100	0.7538526058197021	0.27159088134765624	91	0.91	False
stem_branch	86	0.001	400	240.18207359313965	0.6004551839828491	380	0.95	100	0.7512897849082947	0.2690281295776367	90	0.9	False
stem_branch	87	0.001	400	243.3171558380127	0.6082928895950317	380	0.95	100	0.7442716956138611	0.26200992584228516	90	0.9	False
stem_branch	88	0.001	400	242.00867462158203	0.605021686553955	378	0.945	100	0.7427545189857483	0.2604927444458008	92	0.92	False
stem_branch	89	0.001	400	237.636305809021	0.5940907645225525	381	0.9525	100	0.7404049634933472	0.258143253326416	90	0.9	False
stem_branch	90	0.001	400	239.11692810058594	0.5977923202514649	384	0.96	100	0.7390019297599792	0.2567401885986328	90	0.9	False
stem_branch	91	0.001	400	239.81799983978271	0.5995449995994568	380	0.95	100	0.7423647046089172	0.2601030349731445	92	0.92	False
stem_branch	92	0.001	400	243.97337913513184	0.6099334478378295	381	0.9525	100	0.7477988004684448	0.2655370903015137	91	0.91	False
stem_branch	93	0.001	400	241.00035667419434	0.6025008916854858	388	0.97	100	0.7436363697052002	0.26137466430664064	90	0.9	False
stem_branch	94	0.001	400	237.637619972229	0.5940940499305725	386	0.965	100	0.7504870295524597	0.2682253646850586	91	0.91	False
stem_branch	95	0.001	400	239.89774417877197	0.5997443604469299	377	0.9425	100	0.7446905374526978	0.26242881774902344	91	0.91	False
stem_branch	96	0.001	400	239.5116081237793	0.5987790203094483	381	0.9525	100	0.7462077736854553	0.26394607543945314	90	0.9	False
stem_branch	97	0.001	400	240.68885135650635	0.6017221283912658	385	0.9625	100	0.7460644245147705	0.26380268096923826	90	0.9	False
stem_branch	98	0.001	400	238.27514743804932	0.5956878685951232	382	0.955	100	0.7428155541419983	0.26055383682250977	92	0.92	False
stem_branch	99	0.001	400	238.24300289154053	0.5956075072288514	383	0.9575	100	0.7446491718292236	0.26238752365112306	89	0.89	False
stem_branch	100	0.001	400	237.14436721801758	0.5928609180450439	388	0.97	100	0.7408329844474792	0.2585712242126465	90	0.9	False
stem_conv	1	0.01	400	559.3542633056641	1.39838565826416	253	0.6325	100	1.349379062652588	0.8671173858642578	69	0.69	True
stem_conv	2	0.01	400	376.73572540283203	0.9418393135070801	332	0.83	100	0.9542174935340881	0.4719558334350586	79	0.79	True
stem_conv	3	0.01	400	322.34793853759766	0.8058698463439942	352	0.88	100	0.8935636878013611	0.4113020324707031	81	0.81	True
stem_conv	4	0.01	400	298.33114528656006	0.7458278632164002	363	0.9075	100	0.8496263027191162	0.36736465454101563	80	0.8	True
stem_conv	5	0.01	400	280.33302307128906	0.7008325576782226	376	0.94	100	0.8427127599716187	0.36045108795166014	83	0.83	True
stem_conv	6	0.01	400	272.09569549560547	0.6802392387390137	374	0.935	100	0.8450347185134888	0.36277305603027343	83	0.83	False
stem_conv	7	0.01	400	270.36595153808594	0.6759148788452148	376	0.94	100	0.8400730490684509	0.35781139373779297	86	0.86	True
stem_conv	8	0.01	400	264.9123077392578	0.6622807693481445	381	0.9525	100	0.8284032940864563	0.3461416244506836	85	0.85	True
stem_conv	9	0.01	400	259.99578952789307	0.6499894738197327	383	0.9575	100	0.8372218012809753	0.3549601364135742	84	0.84	False
stem_conv	10	0.01	400	259.6498832702637	0.6491247081756591	387	0.9675	100	0.8305572271347046	0.3482955551147461	85	0.85	False
stem_conv	11	0.01	400	259.4084281921387	0.6485210704803467	379	0.9475	100	0.8256861567497253	0.34342453002929685	85	0.85	True
stem_conv	12	0.01	400	260.5475091934204	0.651368772983551	380	0.95	100	0.825751781463623	0.34349014282226564	84	0.84	False
stem_conv	13	0.01	400	254.4741916656494	0.6361854791641235	378	0.945	100	0.818596601486206	0.3363349533081055	82	0.82	True
stem_conv	14	0.01	400	259.2713966369629	0.6481784915924073	379	0.9475	100	0.8238236308097839	0.34156192779541017	84	0.84	False
stem_conv	15	0.01	400	256.0640001296997	0.6401600003242492	382	0.955	100	0.8294650316238403	0.34720340728759763	83	0.83	False
stem_conv	16	0.01	400	252.57962036132812	0.6314490509033203	388	0.97	100	0.8346092700958252	0.35234756469726564	83	0.83	False
stem_conv	17	0.01	400	251.28787803649902	0.6282196950912475	374	0.935	100	0.8195518255233765	0.3372901153564453	83	0.83	False
stem_conv	18	0.01	400	251.93334484100342	0.6298333621025085	378	0.945	100	0.8182629942893982	0.33600128173828125	83	0.83	True
stem_conv	19	0.01	400	246.96965503692627	0.6174241375923156	383	0.9575	100	0.8194482326507568	0.33718654632568357	84	0.84	False
stem_conv	20	0.01	400	248.56548023223877	0.621413700580597	380	0.95	100	0.8093386888504028	0.32707706451416013	86	0.86	True
stem_conv	21	0.01	400	251.5319309234619	0.6288298273086548	380	0.95	100	0.7994166612625122	0.31715496063232423	86	0.86	True
stem_conv	22	0.01	400	246.5904941558838	0.6164762353897095	387	0.9675	100	0.7929319739341736	0.310670280456543	87	0.87	True
stem_conv	23	0.01	400	247.91614818572998	0.619790370464325	379	0.9475	100	0.7972709536552429	0.31500926971435544	85	0.85	False
stem_conv	24	0.01	400	249.43801307678223	0.6235950326919556	373	0.9325	100	0.8065893650054932	0.3243276596069336	84	0.84	False
stem_conv	25	0.01	400	246.1254062652588	0.615313515663147	388	0.97	100	0.8047066926956177	0.322445068359375	85	0.85	False
stem_conv	26	0.01	400	246.80523872375488	0.6170130968093872	378	0.945	100	0.8007363080978394	0.31847461700439456	86	0.86	False
stem_conv	27	0.01	400	251.6916332244873	0.6292290830612183	377	0.9425	100	0.7914552688598633	0.30919361114501953	85	0.85	True
stem_conv	28	0.01	400	248.84909057617188	0.6221227264404297	379	0.9475	100	0.7829456925392151	0.30068397521972656	83	0.83	True
stem_conv	29	0.01	400	244.20920276641846	0.6105230069160461	381	0.9525	100	0.7695431113243103	0.287281436920166	87	0.87	True
stem_conv	30	0.01	400	247.91901016235352	0.6197975254058838	380	0.95	100	0.7728409171104431	0.2905792427062988	86	0.86	False
stem_conv	31	0.01	400	249.54453086853027	0.6238613271713257	379	0.9475	100	0.7677059173583984	0.2854442024230957	87	0.87	True
stem_conv	32	0.01	400	245.91698336601257	0.6147924584150314	383	0.9575	100	0.7645177841186523	0.2822561264038086	88	0.88	True
stem_conv	33	0.01	400	247.33491706848145	0.6183372926712036	380	0.95	100	0.7817350625991821	0.29947336196899416	84	0.84	False
stem_conv	34	0.01	400	245.1688289642334	0.6129220724105835	380	0.95	100	0.7738483548164368	0.2915865707397461	86	0.86	False
stem_conv	35	0.01	400	249.02198219299316	0.622554955482483	372	0.93	100	0.7723708748817444	0.2901091766357422	86	0.86	False
stem_conv	36	0.01	400	246.10918998718262	0.6152729749679565	387	0.9675	100	0.7726121544837952	0.2903504753112793	87	0.87	False
stem_conv	37	0.01	400	244.0847396850586	0.6102118492126465	377	0.9425	100	0.7660839557647705	0.28382225036621095	86	0.86	False
stem_conv	38	0.01	400	242.954833984375	0.6073870849609375	383	0.9575	100	0.7638996243476868	0.2816379165649414	85	0.85	True
stem_conv	39	0.01	400	243.14009284973145	0.6078502321243286	380	0.95	100	0.7583755254745483	0.27611383438110354	88	0.88	True
stem_conv	40	0.01	400	241.3518648147583	0.6033796620368957	380	0.95	100	0.7629402279853821	0.28067848205566404	87	0.87	False
stem_conv	41	0.01	400	242.89735507965088	0.6072433876991272	390	0.975	100	0.7634356021881104	0.2811738395690918	87	0.87	False
stem_conv	42	0.01	400	244.87985610961914	0.6121996402740478	383	0.9575	100	0.762877881526947	0.2806161117553711	88	0.88	False
stem_conv	43	0.01	400	244.69248962402344	0.6117312240600586	378	0.945	100	0.7548231482505798	0.2725614929199219	87	0.87	True
stem_conv	44	0.01	400	245.16827583312988	0.6129206895828248	382	0.955	100	0.7526842355728149	0.27042255401611326	87	0.87	True
stem_conv	45	0.01	400	245.07598114013672	0.6126899528503418	381	0.9525	100	0.749319314956665	0.2670575714111328	88	0.88	True
stem_conv	46	0.01	400	241.0764284133911	0.6026910710334777	382	0.955	100	0.7524316310882568	0.27016998291015626	88	0.88	False
stem_conv	47	0.01	400	241.76807594299316	0.6044201898574829	389	0.9725	100	0.7531736493110657	0.27091196060180667	88	0.88	False
stem_conv	48	0.01	400	244.8781032562256	0.612195258140564	380	0.95	100	0.7526760697364807	0.2704143524169922	86	0.86	False
stem_conv	49	0.01	400	242.18192100524902	0.6054548025131226	380	0.95	100	0.7428205013275146	0.2605588150024414	85	0.85	True
stem_conv	50	0.01	400	241.0216188430786	0.6025540471076966	385	0.9625	100	0.7496088743209839	0.26734725952148436	86	0.86	False
stem_conv	51	0.01	400	241.66872692108154	0.6041718173027039	386	0.965	100	0.7531681656837463	0.2709064102172852	84	0.84	False
stem_conv	52	0.01	400	247.02767181396484	0.6175691795349121	386	0.965	100	0.7521995306015015	0.26993785858154296	86	0.86	False
stem_conv	53	0.01	400	243.15906429290771	0.6078976607322693	384	0.96	100	0.7605082392692566	0.27824657440185546	87	0.87	False
stem_conv	54	0.01	400	244.26497077941895	0.6106624269485473	380	0.95	100	0.7634387016296387	0.2811770248413086	86	0.86	False
stem_conv	55	0.01	400	244.428071975708	0.61107017993927	381	0.9525	100	0.7488705515861511	0.26660888671875	88	0.88	False
stem_conv	56	0.01	400	243.12296867370605	0.6078074216842652	375	0.9375	100	0.7456449866294861	0.2633832550048828	88	0.88	False
stem_conv	57	0.01	400	242.46654415130615	0.6061663603782654	378	0.945	100	0.7358208894729614	0.25355920791625974	88	0.88	True
stem_conv	58	0.01	400	241.4583797454834	0.6036459493637085	379	0.9475	100	0.7365801930427551	0.25431854248046876	90	0.9	False
stem_conv	59	0.01	400	240.47955513000488	0.6011988878250122	385	0.9625	100	0.7370175123214722	0.2547557830810547	89	0.89	False
stem_conv	60	0.01	400	242.2008819580078	0.6055022048950195	382	0.955	100	0.7387968897819519	0.2565352249145508	87	0.87	False
stem_conv	61	0.001	400	242.07695770263672	0.6051923942565918	382	0.955	100	0.7463178038597107	0.2640560531616211	89	0.89	False
stem_conv	62	0.001	400	242.83297061920166	0.6070824265480042	377	0.9425	100	0.740018904209137	0.2577572059631348	89	0.89	False
stem_conv	63	0.001	400	239.5524935722351	0.5988812339305878	381	0.9525	100	0.7427734136581421	0.26051170349121094	88	0.88	False
stem_conv	64	0.001	400	240.06548690795898	0.6001637172698975	387	0.9675	100	0.73433518409729	0.2520734786987305	88	0.88	True
stem_conv	65	0.001	400	242.31364345550537	0.6057841086387634	380	0.95	100	0.7358208298683167	0.2535591697692871	88	0.88	False
stem_conv	66	0.001	400	242.73679733276367	0.6068419933319091	371	0.9275	100	0.7363917231559753	0.2541300201416016	87	0.87	False
stem_conv	67	0.001	400	239.69402694702148	0.5992350673675537	383	0.9575	100	0.7390297055244446	0.25676795959472654	89	0.89	False
stem_conv	68	0.001	400	240.8647403717041	0.6021618509292602	388	0.97	100	0.7401791214942932	0.25791751861572265	89	0.89	False
stem_conv	69	0.001	400	242.5863552093506	0.6064658880233764	380	0.95	100	0.7439278960227966	0.26166620254516604	88	0.88	False
stem_conv	70	0.001	400	239.13756370544434	0.5978439092636109	386	0.965	100	0.7393060922622681	0.2570443916320801	89	0.89	False
stem_conv	71	0.001	400	238.71771430969238	0.596794285774231	385	0.9625	100	0.7418773770332336	0.2596156692504883	87	0.87	False
stem_conv	72	0.001	400	237.37802696228027	0.5934450674057007	393	0.9825	100	0.7403526306152344	0.2580909538269043	89	0.89	False
stem_conv	73	0.001	400	240.8830099105835	0.6022075247764588	379	0.9475	100	0.7460196018218994	0.2637578392028809	88	0.88	False
stem_conv	74	0.001	400	241.03091430664062	0.6025772857666015	385	0.9625	100	0.7433543801307678	0.2610926628112793	89	0.89	False
stem_conv	75	0.001	400	243.27118492126465	0.6081779623031616	376	0.94	100	0.7404831051826477	0.258221321105957	89	0.89	False
stem_conv	76	0.001	400	239.10756587982178	0.5977689146995544	382	0.955	100	0.7379872798919678	0.25572555541992187	88	0.88	False
stem_conv	77	0.001	400	243.47798538208008	0.6086949634552002	378	0.945	100	0.7393631339073181	0.2571014595031738	88	0.88	False
stem_conv	78	0.001	400	239.253812789917	0.5981345319747925	384	0.96	100	0.7341673374176025	0.25190561294555663	88	0.88	True
stem_conv	79	0.001	400	244.62512588500977	0.6115628147125244	380	0.95	100	0.7387250065803528	0.2564632797241211	90	0.9	False
stem_conv	80	0.001	400	239.73636436462402	0.59934091091156	381	0.9525	100	0.7314910888671875	0.24922937393188477	90	0.9	True
stem_conv	81	0.001	400	240.1922607421875	0.6004806518554687	377	0.9425	100	0.7324570417404175	0.2501953506469727	90	0.9	False
stem_conv	82	0.001	400	239.15271377563477	0.5978817844390869	379	0.9475	100	0.7389613389968872	0.25669963836669923	89	0.89	False
stem_conv	83	0.001	400	240.54222679138184	0.6013555669784546	379	0.9475	100	0.7338659763336182	0.2516041946411133	88	0.88	False
stem_conv	84	0.001	400	238.60268020629883	0.5965067005157471	382	0.955	100	0.729473888874054	0.24721223831176758	89	0.89	True
stem_conv	85	0.001	400	239.01033687591553	0.5975258421897888	385	0.9625	100	0.7428630590438843	0.26060138702392577	88	0.88	False
stem_conv	86	0.001	400	239.24900484085083	0.5981225121021271	386	0.965	100	0.7389807105064392	0.2567189788818359	87	0.87	False
stem_conv	87	0.001	400	243.19248962402344	0.6079812240600586	380	0.95	100	0.7337614893913269	0.2514998626708984	87	0.87	False
stem_conv	88	0.001	400	240.65358638763428	0.6016339659690857	381	0.9525	100	0.7314240336418152	0.24916229248046876	88	0.88	False
stem_conv	89	0.001	400	238.91052436828613	0.5972763109207153	382	0.955	100	0.7328556776046753	0.25059391021728517	88	0.88	False
stem_conv	90	0.001	400	238.88611841201782	0.5972152960300445	384	0.96	100	0.7328627705574036	0.25060104370117187	89	0.89	False
stem_conv	91	0.001	400	240.3714723587036	0.600928680896759	384	0.96	100	0.7266355752944946	0.24437389373779297	90	0.9	True
stem_conv	92	0.001	400	243.36250972747803	0.6084062743186951	379	0.9475	100	0.7252001762390137	0.24293848037719726	90	0.9	True
stem_conv	93	0.001	400	241.74786186218262	0.6043696546554566	386	0.965	100	0.7293947339057922	0.24713306427001952	90	0.9	False
stem_conv	94	0.001	400	238.2112045288086	0.5955280113220215	389	0.9725	100	0.7366607785224915	0.2543990707397461	91	0.91	False
stem_conv	95	0.001	400	239.128267288208	0.59782066822052	378	0.945	100	0.7397881150245667	0.2575263977050781	89	0.89	False
stem_conv	96	0.001	400	240.15104293823242	0.6003776073455811	378	0.945	100	0.7428696155548096	0.26060794830322265	88	0.88	False
stem_conv	97	0.001	400	240.73823356628418	0.6018455839157104	384	0.96	100	0.7378857135772705	0.2556240844726563	89	0.89	False
stem_conv	98	0.001	400	238.7330093383789	0.5968325233459473	382	0.955	100	0.7325146794319153	0.25025306701660155	90	0.9	False
stem_conv	99	0.001	400	238.33480167388916	0.5958370041847229	382	0.955	100	0.7277135252952576	0.2454518508911133	88	0.88	False
stem_conv	100	0.001	400	237.4501485824585	0.5936253714561462	388	0.97	100	0.7353620529174805	0.2531003952026367	88	0.88	False
stem_bn_affine	1	0.01	400	372.79528427124023	0.9319882106781006	325	0.8125	100	1.5232915878295898	1.0410298919677734	66	0.66	True
stem_bn_affine	2	0.01	400	305.63552474975586	0.7640888118743896	359	0.8975	100	0.8434549570083618	0.3611932373046875	84	0.84	True
stem_bn_affine	3	0.01	400	283.3752269744873	0.7084380674362183	368	0.92	100	0.608123242855072	0.1258615207672119	94	0.94	True
stem_bn_affine	4	0.01	400	275.06531524658203	0.687663288116455	372	0.93	100	0.5849398970603943	0.10267816543579102	93	0.93	True
stem_bn_affine	5	0.01	400	263.4746732711792	0.658686683177948	377	0.9425	100	0.5967121720314026	0.11445053100585938	93	0.93	False
stem_bn_affine	6	0.01	400	254.24674320220947	0.6356168580055237	379	0.9475	100	0.6050379276275635	0.12277623176574708	93	0.93	False
stem_bn_affine	7	0.01	400	257.6860237121582	0.6442150592803955	374	0.935	100	0.6025256514549255	0.12026395797729492	93	0.93	False
stem_bn_affine	8	0.01	400	251.6589708328247	0.6291474270820617	377	0.9425	100	0.5915741324424744	0.10931245803833008	93	0.93	False
stem_bn_affine	9	0.01	400	249.68805122375488	0.6242201280593872	380	0.95	100	0.5914036631584167	0.10914196014404297	93	0.93	False
stem_bn_affine	10	0.01	400	247.7910614013672	0.619477653503418	388	0.97	100	0.6016993522644043	0.11943763732910156	92	0.92	False
stem_bn_affine	11	0.01	400	253.1226863861084	0.632806715965271	377	0.9425	100	0.5896957516670227	0.10743400573730469	92	0.92	False
stem_bn_affine	12	0.01	400	250.02709197998047	0.6250677299499512	380	0.95	100	0.5900546312332153	0.10779293060302735	93	0.93	False
stem_bn_affine	13	0.01	400	246.36806774139404	0.6159201693534851	380	0.95	100	0.5896691083908081	0.10740741729736328	93	0.93	False
stem_bn_affine	14	0.01	400	252.06082153320312	0.6301520538330078	377	0.9425	100	0.5865715742111206	0.10430986404418946	93	0.93	False
stem_bn_affine	15	0.01	400	247.6659336090088	0.619164834022522	378	0.945	100	0.5856404304504395	0.10337869644165039	92	0.92	False
stem_bn_affine	16	0.01	400	244.75638389587402	0.6118909597396851	383	0.9575	100	0.5877228379249573	0.10546113967895508	93	0.93	False
stem_bn_affine	17	0.01	400	246.33700942993164	0.615842523574829	370	0.925	100	0.5801659822463989	0.09790428161621094	93	0.93	True
stem_bn_affine	18	0.01	400	246.87091159820557	0.6171772789955139	378	0.945	100	0.5698477029800415	0.08758600234985352	93	0.93	True
stem_bn_affine	19	0.01	400	241.9574146270752	0.604893536567688	378	0.945	100	0.5756540894508362	0.09339238166809082	93	0.93	False
stem_bn_affine	20	0.01	400	242.79070520401	0.606976763010025	382	0.955	100	0.5792778134346008	0.09701610565185546	93	0.93	False
stem_bn_affine	21	0.01	400	242.31779098510742	0.6057944774627686	383	0.9575	100	0.5815114378929138	0.0992497444152832	93	0.93	False
stem_bn_affine	22	0.01	400	245.35326957702637	0.6133831739425659	386	0.965	100	0.5723294615745544	0.09006778717041015	95	0.95	False
stem_bn_affine	23	0.01	400	245.29403686523438	0.6132350921630859	379	0.9475	100	0.572438657283783	0.0901768970489502	94	0.94	False
stem_bn_affine	24	0.01	400	244.86566352844238	0.612164158821106	374	0.935	100	0.5758702158927917	0.09360854148864746	94	0.94	False
stem_bn_affine	25	0.01	400	242.69368839263916	0.6067342209815979	385	0.9625	100	0.576909601688385	0.09464790344238282	94	0.94	False
stem_bn_affine	26	0.01	400	244.24441719055176	0.6106110429763794	382	0.955	100	0.5779998898506165	0.09573820114135742	92	0.92	False
stem_bn_affine	27	0.01	400	246.64916610717773	0.6166229152679443	375	0.9375	100	0.5899307727813721	0.10766912460327148	93	0.93	False
stem_bn_affine	28	0.01	400	245.06643867492676	0.6126660966873169	379	0.9475	100	0.5851595401763916	0.1028978443145752	94	0.94	False
stem_bn_affine	29	0.01	400	242.18529605865479	0.605463240146637	378	0.945	100	0.5716272592544556	0.08936557769775391	94	0.94	False
stem_bn_affine	30	0.01	400	245.54914665222168	0.6138728666305542	381	0.9525	100	0.5738646388053894	0.0916029930114746	93	0.93	False
stem_bn_affine	31	0.01	400	246.06790161132812	0.6151697540283203	376	0.94	100	0.5743566751480103	0.09209498405456543	93	0.93	False
stem_bn_affine	32	0.01	400	241.27460026741028	0.6031865006685257	385	0.9625	100	0.5826449394226074	0.10038324356079102	93	0.93	False
stem_bn_affine	33	0.01	400	243.18312072753906	0.6079578018188476	380	0.95	100	0.5711386203765869	0.08887686729431152	94	0.94	False
stem_bn_affine	34	0.01	400	242.4662823677063	0.6061657059192658	380	0.95	100	0.5703379511833191	0.08807628631591796	94	0.94	False
stem_bn_affine	35	0.01	400	243.3095941543579	0.6082739853858947	375	0.9375	100	0.5664385557174683	0.08417684555053712	95	0.95	True
stem_bn_affine	36	0.01	400	242.34720039367676	0.6058680009841919	384	0.96	100	0.5717659592628479	0.08950425148010253	94	0.94	False
stem_bn_affine	37	0.01	400	241.85903644561768	0.6046475911140442	379	0.9475	100	0.5693025588989258	0.08704090118408203	95	0.95	False
stem_bn_affine	38	0.01	400	240.77870845794678	0.6019467711448669	380	0.95	100	0.5779669880867004	0.09570526123046875	94	0.94	False
stem_bn_affine	39	0.01	400	240.8866729736328	0.602216682434082	379	0.9475	100	0.5744084715843201	0.09214677810668945	94	0.94	False
stem_bn_affine	40	0.01	400	238.4295253753662	0.5960738134384155	378	0.945	100	0.5688169598579407	0.08655527114868164	94	0.94	False
stem_bn_affine	41	0.01	400	239.4649715423584	0.598662428855896	385	0.9625	100	0.5690979361534119	0.08683629989624024	94	0.94	False
stem_bn_affine	42	0.01	400	241.22329807281494	0.6030582451820373	380	0.95	100	0.570638120174408	0.08837639808654785	93	0.93	False
stem_bn_affine	43	0.01	400	240.4002513885498	0.6010006284713745	377	0.9425	100	0.5743585824966431	0.09209691047668457	94	0.94	False
stem_bn_affine	44	0.01	400	241.78719902038574	0.6044679975509644	375	0.9375	100	0.5687270760536194	0.08646541595458984	94	0.94	False
stem_bn_affine	45	0.01	400	239.93916606903076	0.5998479151725769	382	0.955	100	0.5717298984527588	0.08946823120117188	93	0.93	False
stem_bn_affine	46	0.01	400	238.86904287338257	0.5971726071834564	381	0.9525	100	0.57047039270401	0.08820873260498047	94	0.94	False
stem_bn_affine	47	0.01	400	240.76053524017334	0.6019013381004333	378	0.945	100	0.5719817876815796	0.08972004890441894	95	0.95	False
stem_bn_affine	48	0.01	400	243.3124647140503	0.6082811617851257	378	0.945	100	0.5656031966209412	0.08334141731262207	95	0.95	True
stem_bn_affine	49	0.01	400	239.3360824584961	0.5983402061462403	388	0.97	100	0.568888783454895	0.0866270637512207	94	0.94	False
stem_bn_affine	50	0.01	400	240.50715923309326	0.6012678980827332	383	0.9575	100	0.5700342655181885	0.08777254104614257	95	0.95	False
stem_bn_affine	51	0.01	400	238.39789962768555	0.5959947490692139	385	0.9625	100	0.5743885040283203	0.09212679862976074	94	0.94	False
stem_bn_affine	52	0.01	400	242.98101997375488	0.6074525499343872	386	0.965	100	0.5712830424308777	0.08902132987976075	95	0.95	False
stem_bn_affine	53	0.01	400	242.10870552062988	0.6052717638015747	385	0.9625	100	0.5741481184959412	0.09188638687133789	93	0.93	False
stem_bn_affine	54	0.01	400	242.0896921157837	0.6052242302894593	384	0.96	100	0.5763213634490967	0.09405967712402344	93	0.93	False
stem_bn_affine	55	0.01	400	240.63319873809814	0.6015829968452454	381	0.9525	100	0.5692203640937805	0.08695864677429199	93	0.93	False
stem_bn_affine	56	0.01	400	241.97642135620117	0.604941053390503	383	0.9575	100	0.5691521167755127	0.08689035415649414	93	0.93	False
stem_bn_affine	57	0.01	400	240.94141578674316	0.6023535394668579	379	0.9475	100	0.5676866769790649	0.08542498588562011	94	0.94	False
stem_bn_affine	58	0.01	400	239.34747791290283	0.5983686947822571	377	0.9425	100	0.5680984258651733	0.08583666801452637	94	0.94	False
stem_bn_affine	59	0.01	400	239.73028945922852	0.5993257236480712	383	0.9575	100	0.5707628130912781	0.08850113868713379	94	0.94	False
stem_bn_affine	60	0.01	400	238.86518478393555	0.5971629619598389	384	0.96	100	0.5659902691841125	0.08372859954833985	93	0.93	False
stem_bn_affine	61	0.001	400	241.08998107910156	0.602724952697754	380	0.95	100	0.5641000270843506	0.08183833122253419	93	0.93	True
stem_bn_affine	62	0.001	400	238.77275466918945	0.5969318866729736	378	0.945	100	0.566840648651123	0.08457895278930665	93	0.93	False
stem_bn_affine	63	0.001	400	237.18114376068115	0.5929528594017028	378	0.945	100	0.5682291984558105	0.08596750259399415	93	0.93	False
stem_bn_affine	64	0.001	400	238.44732666015625	0.5961183166503906	385	0.9625	100	0.5604747533798218	0.07821301460266113	94	0.94	True
stem_bn_affine	65	0.001	400	240.3685131072998	0.6009212827682495	380	0.95	100	0.5582705736160278	0.07600886344909669	94	0.94	True
stem_bn_affine	66	0.001	400	239.84850788116455	0.5996212697029114	377	0.9425	100	0.5628014206886292	0.08053972244262696	93	0.93	False
stem_bn_affine	67	0.001	400	238.73357105255127	0.5968339276313782	383	0.9575	100	0.5615436434745789	0.07928192138671875	94	0.94	False
stem_bn_affine	68	0.001	400	238.65802192687988	0.5966450548171998	385	0.9625	100	0.5608994364738464	0.0786377239227295	94	0.94	False
stem_bn_affine	69	0.001	400	240.13915061950684	0.6003478765487671	382	0.955	100	0.5624173879623413	0.08015569686889648	94	0.94	False
stem_bn_affine	70	0.001	400	237.50279998779297	0.5937569999694824	385	0.9625	100	0.5662429928779602	0.08398129463195801	94	0.94	False
stem_bn_affine	71	0.001	400	236.66921424865723	0.5916730356216431	381	0.9525	100	0.5674882531166077	0.08522653579711914	94	0.94	False
stem_bn_affine	72	0.001	400	234.44379329681396	0.5861094832420349	385	0.9625	100	0.5695984363555908	0.08733676910400391	93	0.93	False
stem_bn_affine	73	0.001	400	238.73591995239258	0.5968397998809815	380	0.95	100	0.5700246095657349	0.08776293754577637	94	0.94	False
stem_bn_affine	74	0.001	400	239.2715826034546	0.5981789565086365	382	0.955	100	0.5705457925796509	0.08828409194946289	94	0.94	False
stem_bn_affine	75	0.001	400	240.38776206970215	0.6009694051742553	376	0.94	100	0.5663333535194397	0.08407169342041015	94	0.94	False
stem_bn_affine	76	0.001	400	236.67959022521973	0.5916989755630493	380	0.95	100	0.5621780157089233	0.07991633892059326	94	0.94	False
stem_bn_affine	77	0.001	400	239.25896835327148	0.5981474208831787	379	0.9475	100	0.5637648105621338	0.08150314331054688	93	0.93	False
stem_bn_affine	78	0.001	400	236.07438850402832	0.5901859712600708	384	0.96	100	0.5650495290756226	0.0827878475189209	93	0.93	False
stem_bn_affine	79	0.001	400	241.8307590484619	0.6045768976211547	378	0.945	100	0.5694248676300049	0.08716314315795898	94	0.94	False
stem_bn_affine	80	0.001	400	237.25906467437744	0.5931476616859436	378	0.945	100	0.5679411292076111	0.08567941665649415	94	0.94	False
