seed	block	stage	block_index	variant	public_state_names	public_param_count	candidate_conv1	soft_ce	posterior_kl	fidelity	prediction_entropy	feature_rms	feature_l2	logit_rms	kl_minus_victim
49	layer4.1	4	1	conv1_weight_bn1_gamma	layer4.1.conv1.weight,layer4.1.bn1.weight	2359808	False	0.712574462890625	0.1284532642364502	0.87	0.9468306732177735	0.5890035665562778	13.25697021484375	2.621247317595194	0.12845314747071826
49	layer4.1	4	1	conv2_weight	layer4.1.conv2.weight	2359296	False	0.6811509704589844	0.09702976226806641	0.9	0.9049770355224609	0.6040009931341431	13.59822021484375	2.582903526072935	0.09702964550233446
49	layer4.1	4	1	bn2_gamma	layer4.1.bn2.weight	512	False	1.4867074584960938	0.9025863647460938	0.88	0.13128166198730468	1.8518617077600499	41.27560546875	8.16621814244513	0.9025862479803618
49	layer4.1	4	1	conv2_weight_bn2_gamma	layer4.1.conv2.weight,layer4.1.bn2.weight	2359808	False	2.049937438964844	1.4658163452148438	0.55	0.8313628387451172	1.4716374750291448	33.1426611328125	4.595515647073786	1.4658162284491119
50	layer1.0	1	0	conv1_weight	layer1.0.conv1.weight	36864	True	0.7840941619873046	0.21648138046264648	0.85	0.7895990753173828	0.6269223670901447	14.106815185546875	2.8166038115521324	0.21648127199616282
50	layer1.0	1	0	bn1_gamma	layer1.0.bn1.weight	64	True	0.6056057739257813	0.037993030548095705	0.95	0.5828732299804688	0.66389945149055	14.9201513671875	3.031822368642332	0.03799292208161205
50	layer1.0	1	0	conv1_weight_bn1_gamma	layer1.0.conv1.weight,layer1.0.bn1.weight	36928	True	0.8831134033203125	0.31550064086914065	0.83	0.8647608947753906	0.6453826644474857	14.51265625	2.9343155611658402	0.315500532402657
50	layer1.0	1	0	conv2_weight	layer1.0.conv2.weight	36864	True	0.9509372711181641	0.38332443237304686	0.77	0.9113670349121094	0.6569929876083926	14.770633544921875	2.9388183211964636	0.38332432390656324
50	layer1.0	1	0	bn2_gamma	layer1.0.bn2.weight	64	True	0.6515680694580078	0.08395530700683594	0.93	0.5759560012817383	0.6581066497823836	14.794676513671876	3.022165769361436	0.08395519854035229
50	layer1.0	1	0	conv2_weight_bn2_gamma	layer1.0.conv2.weight,layer1.0.bn2.weight	36928	True	7.526494140625	6.958881225585937	0.22	0.995984878540039	0.8202685535103303	17.905220947265626	3.3340928301413566	6.958881117119454
50	layer1.1	1	1	conv1_weight	layer1.1.conv1.weight	36864	True	0.8946646118164062	0.32705188751220704	0.83	0.8816241455078125	0.6463066220888188	14.519853515625	2.8616327834821855	0.3270517790457234
50	layer1.1	1	1	bn1_gamma	layer1.1.bn1.weight	64	True	0.583015365600586	0.015402626991271973	0.94	0.5832824325561523	0.6614009161431514	14.873558349609375	3.0028426636272503	0.015402518524788321
50	layer1.1	1	1	conv1_weight_bn1_gamma	layer1.1.conv1.weight,layer1.1.bn1.weight	36928	True	0.8589321899414063	0.291319408416748	0.89	0.7964724731445313	0.6455984890453332	14.504266357421875	2.8838929039147763	0.2913192999502644
50	layer1.1	1	1	conv2_weight	layer1.1.conv2.weight	36864	True	0.7895687866210938	0.22195608139038087	0.88	0.6724664306640625	0.6686974620681367	15.0275537109375	2.986935616145751	0.2219559729238972
50	layer1.1	1	1	bn2_gamma	layer1.1.bn2.weight	64	True	0.6259621429443359	0.05834937572479248	0.88	0.6305046081542969	0.652006602622459	14.6627197265625	2.973297963751699	0.05834926725830882
50	layer1.1	1	1	conv2_weight_bn2_gamma	layer1.1.conv2.weight,layer1.1.bn2.weight	36928	True	0.8649378967285156	0.29732507705688477	0.83	0.8006514739990235	0.6672435013364189	14.98646728515625	3.0107930848864393	0.29732496859040114
50	layer2.0	2	0	conv1_weight	layer2.0.conv1.weight	73728	True	1.8557818603515626	1.2881690979003906	0.58	1.53114501953125	0.6052612421629593	13.6100146484375	2.6980529727471994	1.288168989433907
50	layer2.0	2	0	bn1_gamma	layer2.0.bn1.weight	128	True	0.6583006286621094	0.09068780899047851	0.93	0.7418936920166016	0.6304186190087275	14.17978271484375	2.8433145270968527	0.09068770052399486
50	layer2.0	2	0	conv1_weight_bn1_gamma	layer2.0.conv1.weight,layer2.0.bn1.weight	73856	True	2.008023986816406	1.4404112243652343	0.53	1.5962905883789062	0.5809783300669004	13.05163818359375	2.49979233512506	1.4404111158987507
50	layer2.0	2	0	conv2_weight	layer2.0.conv2.weight	147456	True	1.7255245971679687	1.1579117584228515	0.54	1.528162384033203	0.5875167519636275	13.2244482421875	2.5558624400581498	1.157911649956368
50	layer2.0	2	0	bn2_gamma	layer2.0.bn2.weight	128	True	0.6139989471435547	0.04638616561889648	0.95	0.6467086791992187	0.6436921621469186	14.47417724609375	2.9324930733081027	0.04638605715241283
50	layer2.0	2	0	conv2_weight_bn2_gamma	layer2.0.conv2.weight,layer2.0.bn2.weight	147584	True	5.746240234375	5.1786279296875	0.2	1.1535318756103516	0.7560992129988372	16.596563720703124	3.028302303890746	5.178627821221016
