case	top_k	variant	epoch	learning_rate	query_count	query_loss_sum	query_loss	query_match_count	query_match	validation_count	validation_loss	validation_kl	validation_match_count	validation_match	is_best
top_16_stem_conv	16	stem_conv	85	0.001	400	370.32920837402344	0.9258230209350586	380	0.95	100	3.837229013442993	3.3549676513671876	13	0.13	False
top_16_stem_conv	16	stem_conv	86	0.001	400	374.03839206695557	0.9350959801673889	383	0.9575	100	3.835866689682007	3.353605041503906	13	0.13	False
top_16_stem_conv	16	stem_conv	87	0.001	400	374.0281753540039	0.9350704383850098	379	0.9475	100	3.819556474685669	3.337294921875	13	0.13	True
top_16_stem_conv	16	stem_conv	88	0.001	400	375.1445655822754	0.9378614139556884	378	0.945	100	3.8212406635284424	3.3389791870117187	14	0.14	False
top_16_stem_conv	16	stem_conv	89	0.001	400	373.61278533935547	0.9340319633483887	378	0.945	100	3.8261806964874268	3.3439190673828123	14	0.14	False
top_16_stem_conv	16	stem_conv	90	0.001	400	370.7642126083374	0.9269105315208435	380	0.95	100	3.8243846893310547	3.3421231079101563	13	0.13	False
top_16_stem_conv	16	stem_conv	91	0.001	400	372.5561981201172	0.9313904953002929	380	0.95	100	3.8262083530426025	3.343946838378906	13	0.13	False
top_16_stem_conv	16	stem_conv	92	0.001	400	370.7418327331543	0.9268545818328857	382	0.955	100	3.8256337642669678	3.3433721923828124	14	0.14	False
top_16_stem_conv	16	stem_conv	93	0.001	400	373.3228073120117	0.9333070182800293	379	0.9475	100	3.810784101486206	3.3285226440429687	15	0.15	True
top_16_stem_conv	16	stem_conv	94	0.001	400	369.6446313858032	0.9241115784645081	382	0.955	100	3.8194968700408936	3.337235107421875	13	0.13	False
top_16_stem_conv	16	stem_conv	95	0.001	400	365.87256240844727	0.9146814060211181	380	0.95	100	3.830267906188965	3.348006591796875	12	0.12	False
top_16_stem_conv	16	stem_conv	96	0.001	400	367.4717559814453	0.9186793899536133	381	0.9525	100	3.8255603313446045	3.34329833984375	13	0.13	False
top_16_stem_conv	16	stem_conv	97	0.001	400	362.8965549468994	0.9072413873672486	382	0.955	100	3.835630416870117	3.353368835449219	12	0.12	False
top_16_stem_conv	16	stem_conv	98	0.001	400	362.90928077697754	0.9072732019424439	379	0.9475	100	3.8230509757995605	3.340789489746094	12	0.12	False
top_16_stem_conv	16	stem_conv	99	0.001	400	363.3387870788574	0.9083469676971435	383	0.9575	100	3.830509662628174	3.3482479858398437	13	0.13	False
top_16_stem_conv	16	stem_conv	100	0.001	400	367.56409454345703	0.9189102363586426	385	0.9625	100	3.837038516998291	3.3547769165039063	13	0.13	False
top_16_all_extras	16	all_extras	1	0.01	400	1892.6586608886719	4.73164665222168	15	0.0375	100	4.9393181800842285	4.457056274414063	1	0.01	True
top_16_all_extras	16	all_extras	2	0.01	400	1244.4826622009277	3.1112066555023192	166	0.415	100	4.529308795928955	4.047047424316406	6	0.06	True
top_16_all_extras	16	all_extras	3	0.01	400	897.1508293151855	2.2428770732879637	255	0.6375	100	4.29890775680542	3.816646728515625	11	0.11	True
top_16_all_extras	16	all_extras	4	0.01	400	719.3841323852539	1.7984603309631348	302	0.755	100	4.2260565757751465	3.743795166015625	9	0.09	True
top_16_all_extras	16	all_extras	5	0.01	400	567.1795864105225	1.417948966026306	350	0.875	100	4.120308876037598	3.6380474853515623	10	0.1	True
top_16_all_extras	16	all_extras	6	0.01	400	485.12646102905273	1.2128161525726318	360	0.9	100	4.076155185699463	3.593893737792969	15	0.15	True
top_16_all_extras	16	all_extras	7	0.01	400	437.0377960205078	1.0925944900512696	371	0.9275	100	4.035586357116699	3.553324890136719	15	0.15	True
top_16_all_extras	16	all_extras	8	0.01	400	408.0564727783203	1.0201411819458008	373	0.9325	100	4.030307769775391	3.5480462646484376	16	0.16	True
top_16_all_extras	16	all_extras	9	0.01	400	378.3114547729492	0.9457786369323731	375	0.9375	100	3.9994096755981445	3.517148132324219	11	0.11	True
top_16_all_extras	16	all_extras	10	0.01	400	367.66794300079346	0.9191698575019837	380	0.95	100	3.970079183578491	3.487817687988281	14	0.14	True
top_16_all_extras	16	all_extras	11	0.01	400	346.804443359375	0.8670111083984375	378	0.945	100	3.994802236557007	3.512540283203125	17	0.17	False
top_16_all_extras	16	all_extras	12	0.01	400	345.11777114868164	0.8627944278717041	378	0.945	100	4.003571033477783	3.521309509277344	13	0.13	False
top_16_all_extras	16	all_extras	13	0.01	400	334.5591926574707	0.8363979816436767	378	0.945	100	3.989771604537964	3.507510070800781	10	0.1	False
top_16_all_extras	16	all_extras	14	0.01	400	327.39579010009766	0.8184894752502442	378	0.945	100	3.930642604827881	3.448381042480469	12	0.12	True
top_16_all_extras	16	all_extras	15	0.01	400	323.16758251190186	0.8079189562797546	380	0.95	100	3.8863139152526855	3.4040521240234374	13	0.13	True
top_16_all_extras	16	all_extras	16	0.01	400	312.8601245880127	0.7821503114700318	386	0.965	100	3.9206435680389404	3.438382263183594	13	0.13	False
top_16_all_extras	16	all_extras	17	0.01	400	301.6690979003906	0.7541727447509765	384	0.96	100	3.922266721725464	3.4400048828125	13	0.13	False
top_16_all_extras	16	all_extras	18	0.01	400	308.1025390625	0.77025634765625	380	0.95	100	3.897669553756714	3.41540771484375	14	0.14	False
top_16_all_extras	16	all_extras	19	0.01	400	302.08665466308594	0.7552166366577149	378	0.945	100	3.8833868503570557	3.4011248779296874	12	0.12	True
top_16_all_extras	16	all_extras	20	0.01	400	295.0183906555176	0.737545976638794	385	0.9625	100	3.86932373046875	3.3870623779296873	16	0.16	True
top_16_all_extras	16	all_extras	21	0.01	400	293.39310455322266	0.7334827613830567	381	0.9525	100	3.8551411628723145	3.372879638671875	14	0.14	True
top_16_all_extras	16	all_extras	22	0.01	400	285.0214138031006	0.7125535345077515	385	0.9625	100	3.836184024810791	3.3539227294921874	11	0.11	True
top_16_all_extras	16	all_extras	23	0.01	400	284.84220123291016	0.7121055030822754	379	0.9475	100	3.808523416519165	3.326261291503906	18	0.18	True
top_16_all_extras	16	all_extras	24	0.01	400	285.5242729187012	0.7138106822967529	388	0.97	100	3.817533493041992	3.3352716064453123	18	0.18	False
top_16_all_extras	16	all_extras	25	0.01	400	280.85069274902344	0.7021267318725586	385	0.9625	100	3.800107717514038	3.3178460693359373	19	0.19	True
top_16_all_extras	16	all_extras	26	0.01	400	277.96421813964844	0.6949105453491211	385	0.9625	100	3.8099050521850586	3.3276434326171875	16	0.16	False
top_16_all_extras	16	all_extras	27	0.01	400	280.32921409606934	0.7008230352401733	384	0.96	100	3.775649070739746	3.293387451171875	19	0.19	True
top_16_all_extras	16	all_extras	28	0.01	400	277.0354824066162	0.6925887060165405	385	0.9625	100	3.7642714977264404	3.2820098876953123	17	0.17	True
top_16_all_extras	16	all_extras	29	0.01	400	275.5444221496582	0.6888610553741455	386	0.965	100	3.741830587387085	3.259568786621094	20	0.2	True
top_16_all_extras	16	all_extras	30	0.01	400	272.0661506652832	0.680165376663208	382	0.955	100	3.71954083442688	3.2372796630859373	18	0.18	True
top_16_all_extras	16	all_extras	31	0.01	400	278.9942150115967	0.6974855375289917	380	0.95	100	3.7635631561279297	3.28130126953125	15	0.15	False
top_16_all_extras	16	all_extras	32	0.01	400	273.9274172782898	0.6848185431957244	380	0.95	100	3.7548668384552	3.272605285644531	17	0.17	False
top_16_all_extras	16	all_extras	33	0.01	400	270.02711296081543	0.6750677824020386	386	0.965	100	3.730430841445923	3.2481689453125	17	0.17	False
top_16_all_extras	16	all_extras	34	0.01	400	268.3210573196411	0.6708026432991028	387	0.9675	100	3.737233877182007	3.254971923828125	16	0.16	False
top_16_all_extras	16	all_extras	35	0.01	400	274.3381156921387	0.6858452892303467	386	0.965	100	3.785989999771118	3.30372802734375	15	0.15	False
top_16_all_extras	16	all_extras	36	0.01	400	268.8997497558594	0.6722493743896485	384	0.96	100	3.7647175788879395	3.2824560546875	14	0.14	False
top_16_all_extras	16	all_extras	37	0.01	400	269.75822162628174	0.6743955540657044	379	0.9475	100	3.7420144081115723	3.2597528076171876	14	0.14	False
top_16_all_extras	16	all_extras	38	0.01	400	268.6960105895996	0.671740026473999	386	0.965	100	3.7503395080566406	3.2680783081054687	18	0.18	False
top_16_all_extras	16	all_extras	39	0.01	400	270.12166690826416	0.6753041672706604	382	0.955	100	3.7546682357788086	3.2724066162109375	17	0.17	False
top_16_all_extras	16	all_extras	40	0.01	400	268.8478698730469	0.6721196746826172	383	0.9575	100	3.773527145385742	3.2912652587890623	15	0.15	False
top_16_all_extras	16	all_extras	41	0.01	400	263.9894504547119	0.6599736261367798	387	0.9675	100	3.759538412094116	3.277276916503906	16	0.16	False
top_16_all_extras	16	all_extras	42	0.01	400	267.40332984924316	0.6685083246231079	384	0.96	100	3.758875608444214	3.27661376953125	17	0.17	False
top_16_all_extras	16	all_extras	43	0.01	400	266.65394020080566	0.6666348505020142	378	0.945	100	3.7459259033203125	3.2636642456054688	17	0.17	False
top_16_all_extras	16	all_extras	44	0.01	400	265.8034391403198	0.6645085978507995	386	0.965	100	3.7632505893707275	3.2809893798828127	17	0.17	False
top_16_all_extras	16	all_extras	45	0.01	400	261.78812408447266	0.6544703102111816	383	0.9575	100	3.763134479522705	3.280872802734375	17	0.17	False
top_16_all_extras	16	all_extras	46	0.01	400	260.9084949493408	0.652271237373352	386	0.965	100	3.73088002204895	3.2486181640625	18	0.18	False
top_16_all_extras	16	all_extras	47	0.01	400	264.37390899658203	0.660934772491455	383	0.9575	100	3.747082233428955	3.264820556640625	19	0.19	False
top_16_all_extras	16	all_extras	48	0.01	400	265.770320892334	0.6644258022308349	378	0.945	100	3.73172926902771	3.2494677734375	17	0.17	False
top_16_all_extras	16	all_extras	49	0.01	400	263.1293601989746	0.6578234004974365	383	0.9575	100	3.717383861541748	3.2351223754882814	17	0.17	True
top_16_all_extras	16	all_extras	50	0.01	400	262.3995952606201	0.6559989881515503	383	0.9575	100	3.7342610359191895	3.25199951171875	16	0.16	False
top_16_all_extras	16	all_extras	51	0.01	400	263.0814723968506	0.6577036809921265	385	0.9625	100	3.7352099418640137	3.252947998046875	16	0.16	False
top_16_all_extras	16	all_extras	52	0.01	400	265.3333110809326	0.6633332777023315	386	0.965	100	3.753244638442993	3.2709829711914065	19	0.19	False
top_16_all_extras	16	all_extras	53	0.01	400	268.9283266067505	0.6723208165168763	379	0.9475	100	3.7520570755004883	3.269795227050781	22	0.22	False
top_16_all_extras	16	all_extras	54	0.01	400	269.25811767578125	0.6731452941894531	379	0.9475	100	3.7686679363250732	3.28640625	16	0.16	False
top_16_all_extras	16	all_extras	55	0.01	400	262.330286026001	0.6558257150650024	385	0.9625	100	3.7350947856903076	3.252833251953125	17	0.17	False
top_16_all_extras	16	all_extras	56	0.01	400	260.2344560623169	0.6505861401557922	385	0.9625	100	3.6725001335144043	3.1902386474609377	17	0.17	True
top_16_all_extras	16	all_extras	57	0.01	400	257.3860912322998	0.6434652280807495	384	0.96	100	3.6979217529296875	3.2156600952148438	15	0.15	False
top_16_all_extras	16	all_extras	58	0.01	400	255.74302339553833	0.6393575584888458	386	0.965	100	3.703587532043457	3.22132568359375	16	0.16	False
top_16_all_extras	16	all_extras	59	0.01	400	257.34579277038574	0.6433644819259644	389	0.9725	100	3.682861804962158	3.2005999755859373	17	0.17	False
top_16_all_extras	16	all_extras	60	0.01	400	255.2002830505371	0.6380007076263428	390	0.975	100	3.6629438400268555	3.180682373046875	17	0.17	True
top_16_all_extras	16	all_extras	61	0.001	400	256.10949993133545	0.6402737498283386	387	0.9675	100	3.6720855236053467	3.1898236083984375	16	0.16	False
top_16_all_extras	16	all_extras	62	0.001	400	254.36413288116455	0.6359103322029114	389	0.9725	100	3.679725170135498	3.1974636840820314	16	0.16	False
top_16_all_extras	16	all_extras	63	0.001	400	252.11627101898193	0.6302906775474548	391	0.9775	100	3.6529042720794678	3.1706427001953124	17	0.17	True
top_16_all_extras	16	all_extras	64	0.001	400	253.47546195983887	0.6336886548995971	391	0.9775	100	3.6669681072235107	3.184706115722656	17	0.17	False
top_16_all_extras	16	all_extras	65	0.001	400	254.36409759521484	0.6359102439880371	388	0.97	100	3.6658685207366943	3.1836065673828124	17	0.17	False
top_16_all_extras	16	all_extras	66	0.001	400	253.5101842880249	0.6337754607200623	389	0.9725	100	3.677239179611206	3.19497802734375	15	0.15	False
top_16_all_extras	16	all_extras	67	0.001	400	251.95603466033936	0.6298900866508483	384	0.96	100	3.691211462020874	3.2089495849609375	17	0.17	False
top_16_all_extras	16	all_extras	68	0.001	400	249.4378433227539	0.6235946083068847	390	0.975	100	3.6781463623046875	3.1958843994140627	17	0.17	False
top_16_all_extras	16	all_extras	69	0.001	400	251.32065391540527	0.6283016347885132	389	0.9725	100	3.6613426208496094	3.1790811157226564	18	0.18	False
top_16_all_extras	16	all_extras	70	0.001	400	251.50030708312988	0.6287507677078247	390	0.975	100	3.661644220352173	3.17938232421875	15	0.15	False
top_16_all_extras	16	all_extras	71	0.001	400	249.94361686706543	0.6248590421676635	388	0.97	100	3.648132801055908	3.165871276855469	13	0.13	True
top_16_all_extras	16	all_extras	72	0.001	400	249.37778663635254	0.6234444665908814	396	0.99	100	3.654176950454712	3.171915283203125	16	0.16	False
top_16_all_extras	16	all_extras	73	0.001	400	251.7464427947998	0.6293661069869995	392	0.98	100	3.649625778198242	3.167364501953125	17	0.17	False
top_16_all_extras	16	all_extras	74	0.001	400	252.8881721496582	0.6322204303741455	385	0.9625	100	3.6465883255004883	3.1643267822265626	18	0.18	True
top_16_all_extras	16	all_extras	75	0.001	400	250.82885551452637	0.627072138786316	386	0.965	100	3.6336305141448975	3.1513690185546874	17	0.17	True
top_16_all_extras	16	all_extras	76	0.001	400	253.51427745819092	0.6337856936454773	387	0.9675	100	3.6467747688293457	3.164512939453125	16	0.16	False
top_16_all_extras	16	all_extras	77	0.001	400	253.0916519165039	0.6327291297912597	392	0.98	100	3.6590325832366943	3.1767706298828124	17	0.17	False
top_16_all_extras	16	all_extras	78	0.001	400	251.0852975845337	0.6277132439613342	396	0.99	100	3.6451494693756104	3.1628875732421875	17	0.17	False
top_16_all_extras	16	all_extras	79	0.001	400	253.73662757873535	0.6343415689468384	387	0.9675	100	3.6689510345458984	3.186689758300781	17	0.17	False
top_16_all_extras	16	all_extras	80	0.001	400	251.2159595489502	0.6280398988723754	393	0.9825	100	3.6430654525756836	3.1608038330078125	17	0.17	False
top_16_all_extras	16	all_extras	81	0.001	400	251.90399742126465	0.6297599935531616	388	0.97	100	3.653454303741455	3.171192321777344	16	0.16	False
top_16_all_extras	16	all_extras	82	0.001	400	252.05103397369385	0.6301275849342346	390	0.975	100	3.655496835708618	3.17323486328125	15	0.15	False
top_16_all_extras	16	all_extras	83	0.001	400	251.41712951660156	0.628542823791504	394	0.985	100	3.6484148502349854	3.1661529541015625	14	0.14	False
top_16_all_extras	16	all_extras	84	0.001	400	250.08666229248047	0.6252166557312012	384	0.96	100	3.6554031372070312	3.1731414794921875	17	0.17	False
top_16_all_extras	16	all_extras	85	0.001	400	249.62591552734375	0.6240647888183594	392	0.98	100	3.637787342071533	3.155526123046875	16	0.16	False
top_16_all_extras	16	all_extras	86	0.001	400	249.96832466125488	0.6249208116531372	394	0.985	100	3.6237995624542236	3.1415380859375	17	0.17	True
top_16_all_extras	16	all_extras	87	0.001	400	251.11898136138916	0.6277974534034729	387	0.9675	100	3.6216320991516113	3.1393701171875	15	0.15	True
top_16_all_extras	16	all_extras	88	0.001	400	256.32089042663574	0.6408022260665893	386	0.965	100	3.6293585300445557	3.1470965576171874	17	0.17	False
top_16_all_extras	16	all_extras	89	0.001	400	251.70863246917725	0.6292715811729431	381	0.9525	100	3.650543212890625	3.16828125	18	0.18	False
top_16_all_extras	16	all_extras	90	0.001	400	251.30277109146118	0.6282569277286529	387	0.9675	100	3.6451079845428467	3.1628463745117186	19	0.19	False
top_16_all_extras	16	all_extras	91	0.001	400	249.93737316131592	0.6248434329032898	388	0.97	100	3.6248626708984375	3.1426007080078127	16	0.16	False
top_16_all_extras	16	all_extras	92	0.001	400	251.63074493408203	0.6290768623352051	386	0.965	100	3.640489339828491	3.1582275390625	16	0.16	False
top_16_all_extras	16	all_extras	93	0.001	400	250.9789867401123	0.6274474668502807	386	0.965	100	3.6181766986846924	3.13591552734375	16	0.16	True
top_16_all_extras	16	all_extras	94	0.001	400	249.500244140625	0.6237506103515625	390	0.975	100	3.640477180480957	3.1582156372070314	17	0.17	False
top_16_all_extras	16	all_extras	95	0.001	400	249.72708129882812	0.6243177032470704	384	0.96	100	3.653953790664673	3.171692199707031	16	0.16	False
top_16_all_extras	16	all_extras	96	0.001	400	249.18681716918945	0.6229670429229737	387	0.9675	100	3.6507444381713867	3.168482666015625	18	0.18	False
top_16_all_extras	16	all_extras	97	0.001	400	248.2408504486084	0.620602126121521	390	0.975	100	3.6687722206115723	3.1865106201171876	14	0.14	False
top_16_all_extras	16	all_extras	98	0.001	400	248.12733840942383	0.6203183460235596	386	0.965	100	3.641331195831299	3.1590695190429687	17	0.17	False
top_16_all_extras	16	all_extras	99	0.001	400	249.3061065673828	0.623265266418457	389	0.9725	100	3.6549127101898193	3.1726510620117185	17	0.17	False
top_16_all_extras	16	all_extras	100	0.001	400	249.734356880188	0.6243358922004699	390	0.975	100	3.656236410140991	3.1739752197265627	17	0.17	False
top_17_bn_gamma	17	bn_gamma	1	0.01	400	1928.8433990478516	4.822108497619629	9	0.0225	100	4.785439491271973	4.303177795410156	2	0.02	True
top_17_bn_gamma	17	bn_gamma	2	0.01	400	1304.674961090088	3.2616874027252196	143	0.3575	100	4.685707092285156	4.203445739746094	2	0.02	True
top_17_bn_gamma	17	bn_gamma	3	0.01	400	1009.9928588867188	2.524982147216797	228	0.57	100	4.532370090484619	4.050108032226563	3	0.03	True
top_17_bn_gamma	17	bn_gamma	4	0.01	400	794.7559280395508	1.986889820098877	296	0.74	100	4.437365531921387	3.955103759765625	4	0.04	True
top_17_bn_gamma	17	bn_gamma	5	0.01	400	633.8138675689697	1.5845346689224242	337	0.8425	100	4.390935897827148	3.90867431640625	8	0.08	True
top_17_bn_gamma	17	bn_gamma	6	0.01	400	518.954610824585	1.2973865270614624	351	0.8775	100	4.368587970733643	3.886326904296875	7	0.07	True
top_17_bn_gamma	17	bn_gamma	7	0.01	400	467.5559024810791	1.1688897562026979	362	0.905	100	4.322210788726807	3.8399493408203127	11	0.11	True
top_17_bn_gamma	17	bn_gamma	8	0.01	400	429.46591567993164	1.073664789199829	372	0.93	100	4.303563594818115	3.8213018798828124	11	0.11	True
top_17_bn_gamma	17	bn_gamma	9	0.01	400	397.2668113708496	0.993167028427124	375	0.9375	100	4.307012557983398	3.8247509765625	8	0.08	False
top_17_bn_gamma	17	bn_gamma	10	0.01	400	370.3698844909668	0.925924711227417	377	0.9425	100	4.27177095413208	3.78950927734375	12	0.12	True
top_17_bn_gamma	17	bn_gamma	11	0.01	400	368.563138961792	0.92140784740448	376	0.94	100	4.31502628326416	3.8327645874023437	10	0.1	False
top_17_bn_gamma	17	bn_gamma	12	0.01	400	371.387996673584	0.9284699916839599	376	0.94	100	4.277082443237305	3.7948208618164063	11	0.11	False
top_17_bn_gamma	17	bn_gamma	13	0.01	400	352.39235496520996	0.8809808874130249	371	0.9275	100	4.306232929229736	3.8239715576171873	9	0.09	False
top_17_bn_gamma	17	bn_gamma	14	0.01	400	340.71796798706055	0.8517949199676513	379	0.9475	100	4.272969722747803	3.7907080078125	10	0.1	False
top_17_bn_gamma	17	bn_gamma	15	0.01	400	335.3208999633789	0.8383022499084473	375	0.9375	100	4.201972484588623	3.719710693359375	13	0.13	True
top_17_bn_gamma	17	bn_gamma	16	0.01	400	324.503698348999	0.8112592458724975	379	0.9475	100	4.2096734046936035	3.727412109375	13	0.13	False
top_17_bn_gamma	17	bn_gamma	17	0.01	400	316.64733123779297	0.7916183280944824	382	0.955	100	4.17060661315918	3.6883453369140624	12	0.12	True
top_17_bn_gamma	17	bn_gamma	18	0.01	400	318.5249195098877	0.7963122987747192	385	0.9625	100	4.177422523498535	3.6951605224609376	9	0.09	False
top_17_bn_gamma	17	bn_gamma	19	0.01	400	305.95349502563477	0.7648837375640869	383	0.9575	100	4.175156116485596	3.692894287109375	12	0.12	False
top_17_bn_gamma	17	bn_gamma	20	0.01	400	301.65888118743896	0.7541472029685974	380	0.95	100	4.170077323913574	3.6878152465820313	11	0.11	True
top_17_bn_gamma	17	bn_gamma	21	0.01	400	312.41837310791016	0.7810459327697754	377	0.9425	100	4.206070423126221	3.7238088989257814	9	0.09	False
top_17_bn_gamma	17	bn_gamma	22	0.01	400	297.8604393005371	0.7446510982513428	381	0.9525	100	4.176768779754639	3.6945068359375	15	0.15	False
top_17_bn_gamma	17	bn_gamma	23	0.01	400	301.7597370147705	0.7543993425369263	385	0.9625	100	4.121180057525635	3.63891845703125	13	0.13	True
top_17_bn_gamma	17	bn_gamma	24	0.01	400	297.97473526000977	0.7449368381500244	382	0.955	100	4.1122965812683105	3.630035095214844	16	0.16	True
top_17_bn_gamma	17	bn_gamma	25	0.01	400	290.2051372528076	0.725512843132019	379	0.9475	100	4.111972808837891	3.629710998535156	16	0.16	True
top_17_bn_gamma	17	bn_gamma	26	0.01	400	285.68774700164795	0.7142193675041199	383	0.9575	100	4.116105079650879	3.6338433837890625	14	0.14	False
top_17_bn_gamma	17	bn_gamma	27	0.01	400	284.9658546447754	0.7124146366119385	386	0.965	100	4.155004978179932	3.672742919921875	11	0.11	False
top_17_bn_gamma	17	bn_gamma	28	0.01	400	284.2690734863281	0.7106726837158203	378	0.945	100	4.176827907562256	3.6945660400390623	14	0.14	False
top_17_bn_gamma	17	bn_gamma	29	0.01	400	281.2763919830322	0.7031909799575806	383	0.9575	100	4.171597003936768	3.6893359375	14	0.14	False
top_17_bn_gamma	17	bn_gamma	30	0.01	400	278.45327377319336	0.6961331844329834	387	0.9675	100	4.155749797821045	3.6734884643554686	13	0.13	False
top_17_bn_gamma	17	bn_gamma	31	0.01	400	282.0339603424072	0.705084900856018	382	0.955	100	4.130311489105225	3.6480499267578126	12	0.12	False
top_17_bn_gamma	17	bn_gamma	32	0.01	400	277.9239535331726	0.6948098838329315	377	0.9425	100	4.140891075134277	3.6586294555664063	11	0.11	False
top_17_bn_gamma	17	bn_gamma	33	0.01	400	277.4617919921875	0.6936544799804687	384	0.96	100	4.096706867218018	3.6144451904296875	13	0.13	True
top_17_bn_gamma	17	bn_gamma	34	0.01	400	274.46293354034424	0.6861573338508606	383	0.9575	100	4.059114456176758	3.5768524169921876	11	0.11	True
top_17_bn_gamma	17	bn_gamma	35	0.01	400	274.47031688690186	0.6861757922172547	387	0.9675	100	4.056885719299316	3.574624328613281	11	0.11	True
top_17_bn_gamma	17	bn_gamma	36	0.01	400	272.8245315551758	0.6820613288879395	381	0.9525	100	4.093803882598877	3.6115423583984376	11	0.11	False
top_17_bn_gamma	17	bn_gamma	37	0.01	400	275.02185249328613	0.6875546312332154	375	0.9375	100	4.1007843017578125	3.61852294921875	11	0.11	False
top_17_bn_gamma	17	bn_gamma	38	0.01	400	271.2981948852539	0.6782454872131347	385	0.9625	100	4.085811138153076	3.6035498046875	9	0.09	False
top_17_bn_gamma	17	bn_gamma	39	0.01	400	272.2632122039795	0.6806580305099488	379	0.9475	100	4.060091495513916	3.5778298950195313	13	0.13	False
top_17_bn_gamma	17	bn_gamma	40	0.01	400	271.3780765533447	0.6784451913833618	382	0.955	100	4.047359466552734	3.56509765625	13	0.13	True
top_17_bn_gamma	17	bn_gamma	41	0.01	400	270.2180118560791	0.6755450296401978	387	0.9675	100	4.012999057769775	3.5307373046875	13	0.13	True
top_17_bn_gamma	17	bn_gamma	42	0.01	400	273.47931480407715	0.6836982870101929	385	0.9625	100	4.048752784729004	3.5664910888671875	13	0.13	False
top_17_bn_gamma	17	bn_gamma	43	0.01	400	269.66539573669434	0.6741634893417359	380	0.95	100	4.065183639526367	3.582922058105469	12	0.12	False
top_17_bn_gamma	17	bn_gamma	44	0.01	400	265.5421619415283	0.6638554048538208	390	0.975	100	4.059269428253174	3.5770077514648437	12	0.12	False
top_17_bn_gamma	17	bn_gamma	45	0.01	400	268.478084564209	0.6711952114105224	378	0.945	100	4.096044063568115	3.6137823486328124	11	0.11	False
top_17_bn_gamma	17	bn_gamma	46	0.01	400	269.0294246673584	0.672573561668396	379	0.9475	100	4.050463676452637	3.5682022094726564	12	0.12	False
top_17_bn_gamma	17	bn_gamma	47	0.01	400	267.5829448699951	0.6689573621749878	384	0.96	100	4.066125869750977	3.5838641357421874	11	0.11	False
top_17_bn_gamma	17	bn_gamma	48	0.01	400	271.1103286743164	0.677775821685791	378	0.945	100	4.040004253387451	3.5577423095703127	13	0.13	False
top_17_bn_gamma	17	bn_gamma	49	0.01	400	268.5351028442383	0.6713377571105957	388	0.97	100	4.03787899017334	3.555617370605469	13	0.13	False
top_17_bn_gamma	17	bn_gamma	50	0.01	400	265.64038944244385	0.6641009736061096	392	0.98	100	4.072440147399902	3.5901785278320313	15	0.15	False
top_17_bn_gamma	17	bn_gamma	51	0.01	400	262.79990577697754	0.6569997644424439	380	0.95	100	4.057391166687012	3.57512939453125	12	0.12	False
top_17_bn_gamma	17	bn_gamma	52	0.01	400	265.47280502319336	0.6636820125579834	383	0.9575	100	4.04789924621582	3.565637512207031	13	0.13	False
top_17_bn_gamma	17	bn_gamma	53	0.01	400	266.8031311035156	0.6670078277587891	389	0.9725	100	4.031154155731201	3.5488925170898438	13	0.13	False
top_17_bn_gamma	17	bn_gamma	54	0.01	400	265.10751819610596	0.6627687954902649	381	0.9525	100	4.0049662590026855	3.522704772949219	14	0.14	True
top_17_bn_gamma	17	bn_gamma	55	0.01	400	265.39175033569336	0.6634793758392334	384	0.96	100	4.002322196960449	3.520060729980469	13	0.13	True
top_17_bn_gamma	17	bn_gamma	56	0.01	400	261.40808486938477	0.6535202121734619	392	0.98	100	4.005853176116943	3.5235916137695313	13	0.13	False
top_17_bn_gamma	17	bn_gamma	57	0.01	400	261.59630584716797	0.6539907646179199	381	0.9525	100	4.02935791015625	3.547095947265625	12	0.12	False
top_17_bn_gamma	17	bn_gamma	58	0.01	400	257.6056499481201	0.6440141248703003	385	0.9625	100	4.0378313064575195	3.5555694580078123	12	0.12	False
top_17_bn_gamma	17	bn_gamma	59	0.01	400	260.81747817993164	0.6520436954498291	385	0.9625	100	4.023574352264404	3.541312255859375	11	0.11	False
top_17_bn_gamma	17	bn_gamma	60	0.01	400	261.65889739990234	0.6541472434997558	386	0.965	100	3.9873547554016113	3.5050927734375	14	0.14	True
top_17_bn_gamma	17	bn_gamma	61	0.001	400	259.22300910949707	0.6480575227737426	382	0.955	100	3.9861834049224854	3.5039218139648436	15	0.15	True
top_17_bn_gamma	17	bn_gamma	62	0.001	400	258.3414554595947	0.6458536386489868	385	0.9625	100	3.9941892623901367	3.511927490234375	14	0.14	False
top_17_bn_gamma	17	bn_gamma	63	0.001	400	255.35937404632568	0.6383984351158142	386	0.965	100	3.9830358028411865	3.50077392578125	14	0.14	True
top_17_bn_gamma	17	bn_gamma	64	0.001	400	259.155556678772	0.64788889169693	387	0.9675	100	3.979330062866211	3.4970684814453126	13	0.13	True
top_17_bn_gamma	17	bn_gamma	65	0.001	400	256.42952728271484	0.6410738182067871	382	0.955	100	3.985355854034424	3.5030938720703126	14	0.14	False
top_17_bn_gamma	17	bn_gamma	66	0.001	400	257.342661857605	0.6433566546440125	389	0.9725	100	3.9967808723449707	3.51451904296875	13	0.13	False
top_17_bn_gamma	17	bn_gamma	67	0.001	400	256.3525447845459	0.6408813619613647	386	0.965	100	4.002171516418457	3.5199102783203124	13	0.13	False
